eval_id,interaction_id,qa_score,customer_critical,business_critical,compliance_critical
QA-006212,INT-014692,1.0,0,0,0
QA-006213,INT-036189,0.82,0,0,0
QA-006214,INT-014693,0.98,0,0,0
QA-006215,INT-016275,0.97,0,0,0
QA-006216,INT-019982,0.98,0,0,0
QA-006217,INT-016520,0.92,0,0,0
QA-006218,INT-006046,0.95,0,0,0
QA-006219,INT-036188,1.0,0,0,0
QA-006220,INT-042088,0.91,0,0,0
QA-006221,INT-044465,0.82,0,0,0
QA-006222,INT-008028,0.86,0,0,0
QA-006223,INT-043897,0.0,0,1,0
QA-006224,INT-007155,0.87,0,0,0
QA-006225,INT-035605,1.0,0,0,0
QA-006226,INT-016452,0.0,1,0,0
QA-006227,INT-016454,0.0,1,0,0
QA-006228,INT-038393,0.9,0,0,0
QA-006229,INT-010530,0.92,0,0,0
QA-006230,INT-006923,0.85,0,0,0
QA-006231,INT-022853,0.91,0,0,0
QA-006232,INT-015510,0.92,0,0,0
QA-006233,INT-029854,0.93,0,0,0
QA-006234,INT-021354,1.0,0,0,0
QA-006235,INT-036192,0.84,0,0,0
QA-006236,INT-002144,0.92,0,0,0
QA-006237,INT-018262,0.9,0,0,0
QA-006238,INT-020525,0.89,0,0,0
QA-006239,INT-039926,0.97,0,0,0
QA-006240,INT-034215,0.0,0,1,1
QA-006241,INT-024300,0.79,0,0,0
QA-006242,INT-017630,0.0,1,0,0
QA-006243,INT-028679,0.94,0,0,0
QA-006244,INT-039924,0.0,1,0,0
QA-006245,INT-017627,1.0,0,0,0
QA-006246,INT-025320,0.0,1,0,0
QA-006247,INT-030012,0.99,0,0,0
QA-006248,INT-016127,0.93,0,0,0
QA-006249,INT-014177,0.0,0,0,1
QA-006250,INT-005657,0.84,0,0,0
QA-006251,INT-029171,0.96,0,0,0
QA-006252,INT-013531,0.0,1,0,0
QA-006253,INT-024301,0.79,0,0,0
QA-006254,INT-010969,0.91,0,0,0
QA-006255,INT-025393,0.0,0,1,0
QA-006256,INT-024299,0.9,0,0,0
QA-006257,INT-035742,0.84,0,0,0
QA-006258,INT-028766,0.99,0,0,0
QA-006259,INT-021928,0.96,0,0,0
QA-006260,INT-002314,1.0,0,0,0
QA-006261,INT-017500,0.91,0,0,0
QA-006262,INT-031117,0.91,0,0,0
QA-006263,INT-043924,1.0,0,0,0
QA-006264,INT-006433,0.85,0,0,0
QA-006265,INT-000098,1.0,0,0,0
QA-006266,INT-007348,0.89,0,0,0
QA-006267,INT-031574,0.98,0,0,0
QA-006268,INT-022730,0.88,0,0,0
QA-006269,INT-018406,1.0,0,0,0
QA-006270,INT-008447,0.88,0,0,0
QA-006271,INT-005651,0.91,0,0,0
QA-006272,INT-044529,0.98,0,0,0
QA-006273,INT-013390,0.88,0,0,0
QA-006274,INT-011930,0.96,0,0,0
QA-006275,INT-017932,0.0,1,0,0
QA-006276,INT-013917,0.98,0,0,0
QA-006277,INT-013387,0.87,0,0,0
QA-006278,INT-039201,0.99,0,0,0
QA-006279,INT-043991,0.9,0,0,0
QA-006280,INT-042552,0.96,0,0,0
QA-006281,INT-003083,1.0,0,0,0
QA-006282,INT-035631,0.9,0,0,0
QA-006283,INT-022866,0.98,0,0,0
QA-006284,INT-037398,1.0,0,0,0
QA-006285,INT-033007,1.0,0,0,0
QA-006286,INT-008896,1.0,0,0,0
QA-006287,INT-044339,0.0,1,0,0
QA-006288,INT-003897,0.85,0,0,0
QA-006289,INT-004452,0.0,1,0,0
QA-006290,INT-003085,0.99,0,0,0
QA-006291,INT-035618,0.9,0,0,0
QA-006292,INT-046372,0.0,0,0,1
QA-006293,INT-025804,0.94,0,0,0
QA-006294,INT-013998,1.0,0,0,0
QA-006295,INT-002758,0.91,0,0,0
QA-006296,INT-005655,0.87,0,0,0
QA-006297,INT-044891,0.87,0,0,0
QA-006298,INT-023044,0.0,0,1,0
QA-006299,INT-043199,0.92,0,0,0
QA-006300,INT-041825,1.0,0,0,0
QA-006301,INT-044889,1.0,0,0,0
QA-006302,INT-018808,1.0,0,0,0
QA-006303,INT-018809,0.91,0,0,0
QA-006304,INT-005653,0.91,0,0,0
QA-006305,INT-032590,1.0,0,0,0
QA-006306,INT-020833,0.87,0,0,0
QA-006307,INT-002757,0.87,0,0,0
QA-006308,INT-032743,0.96,0,0,0
QA-006309,INT-018807,0.0,1,0,0
QA-006310,INT-013437,0.91,0,0,0
QA-006311,INT-035769,1.0,0,0,0
QA-006312,INT-028635,0.99,0,0,0
QA-006313,INT-034064,0.0,1,0,0
QA-006314,INT-044060,0.9,0,0,0
QA-006315,INT-003094,0.95,0,0,0
QA-006316,INT-035680,0.98,0,0,0
QA-006317,INT-040177,0.94,0,0,0
QA-006318,INT-042224,0.99,0,0,0
QA-006319,INT-034065,0.85,0,0,0
QA-006320,INT-034026,0.99,0,0,0
QA-006321,INT-040543,0.95,0,0,0
QA-006322,INT-043714,0.0,1,0,1
QA-006323,INT-012474,0.86,0,0,0
QA-006324,INT-046971,1.0,0,0,0
QA-006325,INT-039515,0.95,0,0,0
QA-006326,INT-041743,0.0,0,1,0
QA-006327,INT-037794,0.92,0,0,0
QA-006328,INT-035047,0.84,0,0,0
QA-006329,INT-007915,1.0,0,0,0
QA-006330,INT-041516,0.0,0,1,0
QA-006331,INT-027856,1.0,0,0,0
QA-006332,INT-040347,0.98,0,0,0
QA-006333,INT-045117,0.91,0,0,0
QA-006334,INT-016128,0.9,0,0,0
QA-006335,INT-002833,0.97,0,0,0
QA-006336,INT-043812,0.94,0,0,0
QA-006337,INT-032305,0.92,0,0,0
QA-006338,INT-017159,1.0,0,0,0
QA-006339,INT-037795,0.94,0,0,0
QA-006340,INT-037793,0.86,0,0,0
QA-006341,INT-035046,0.89,0,0,0
QA-006342,INT-037246,0.98,0,0,0
QA-006343,INT-024460,0.94,0,0,0
QA-006344,INT-034232,0.83,0,0,0
QA-006345,INT-033669,0.87,0,0,0
QA-006346,INT-045923,0.96,0,0,0
QA-006347,INT-024673,0.94,0,0,0
QA-006348,INT-023120,0.89,0,0,0
QA-006349,INT-013317,0.97,0,0,0
QA-006350,INT-034645,0.0,0,0,1
QA-006351,INT-007966,0.0,1,0,1
QA-006352,INT-017785,0.0,1,0,0
QA-006353,INT-023525,0.81,0,0,0
QA-006354,INT-017786,0.9,0,0,0
QA-006355,INT-023857,0.82,0,0,0
QA-006356,INT-009931,1.0,0,0,0
QA-006357,INT-023524,1.0,0,0,0
QA-006358,INT-005449,0.86,0,0,0
QA-006359,INT-013651,0.93,0,0,0
QA-006360,INT-012515,0.89,0,0,0
QA-006361,INT-012517,0.9,0,0,0
QA-006362,INT-044270,0.94,0,0,0
QA-006363,INT-045640,0.93,0,0,0
QA-006364,INT-040497,0.0,1,0,0
QA-006365,INT-004543,0.9,0,0,0
QA-006366,INT-044766,0.0,0,0,1
QA-006367,INT-041154,0.97,0,0,0
QA-006368,INT-015769,1.0,0,0,0
QA-006369,INT-044767,0.89,0,0,0
QA-006370,INT-045036,0.93,0,0,0
QA-006371,INT-035604,0.0,1,0,0
QA-006372,INT-025674,0.88,0,0,0
QA-006373,INT-026178,1.0,0,0,0
QA-006374,INT-000748,0.0,0,1,0
QA-006375,INT-031691,0.92,0,0,0
QA-006376,INT-042476,1.0,0,0,0
QA-006377,INT-026068,0.0,0,1,0
QA-006378,INT-025215,0.87,0,0,0
QA-006379,INT-035645,0.98,0,0,0
QA-006380,INT-027210,0.0,0,0,1
QA-006381,INT-015190,0.91,0,0,0
QA-006382,INT-008179,1.0,0,0,0
QA-006383,INT-026066,0.89,0,0,0
QA-006384,INT-043029,0.96,0,0,0
QA-006385,INT-004767,0.94,0,0,0
QA-006386,INT-002853,0.86,0,0,0
QA-006387,INT-046215,0.0,1,0,0
QA-006388,INT-044353,1.0,0,0,0
QA-006389,INT-016405,1.0,0,0,0
QA-006390,INT-036027,0.96,0,0,0
QA-006391,INT-021486,0.86,0,0,0
QA-006392,INT-020429,0.96,0,0,0
QA-006393,INT-044818,0.93,0,0,0
QA-006394,INT-042271,0.94,0,0,0
QA-006395,INT-004192,0.0,0,1,0
QA-006396,INT-030266,0.91,0,0,0
QA-006397,INT-030264,0.86,0,0,0
QA-006398,INT-001610,0.96,0,0,0
QA-006399,INT-020430,1.0,0,0,0
QA-006400,INT-026318,0.91,0,0,0
QA-006401,INT-026374,0.78,0,0,0
QA-006402,INT-025195,0.99,0,0,0
QA-006403,INT-005469,0.92,0,0,0
QA-006404,INT-022591,0.94,0,0,0
QA-006405,INT-040357,0.0,1,0,1
QA-006406,INT-023487,0.91,0,0,0
QA-006407,INT-016927,1.0,0,0,0
QA-006408,INT-022590,0.93,0,0,0
QA-006409,INT-027961,1.0,0,0,0
QA-006410,INT-032715,0.95,0,0,0
QA-006411,INT-008034,0.0,1,0,0
QA-006412,INT-018283,0.88,0,0,0
QA-006413,INT-008986,0.99,0,0,0
QA-006414,INT-027921,1.0,0,0,0
QA-006415,INT-025805,0.85,0,0,0
QA-006416,INT-037982,0.0,1,0,0
QA-006417,INT-025806,0.96,0,0,0
QA-006418,INT-001522,0.94,0,0,0
QA-006419,INT-026771,0.82,0,0,0
QA-006420,INT-024008,0.94,0,0,0
QA-006421,INT-041717,1.0,0,0,0
QA-006422,INT-026473,0.0,1,1,0
QA-006423,INT-033295,0.9,0,0,0
QA-006424,INT-001484,1.0,0,0,0
QA-006425,INT-035384,0.85,0,0,0
QA-006426,INT-027690,0.79,0,0,0
QA-006427,INT-010929,0.93,0,0,0
QA-006428,INT-005887,0.92,0,0,0
QA-006429,INT-026949,0.9,0,0,0
QA-006430,INT-035274,0.94,0,0,0
QA-006431,INT-015077,0.88,0,0,0
QA-006432,INT-034655,0.94,0,0,0
QA-006433,INT-042628,0.98,0,0,0
QA-006434,INT-008776,0.89,0,0,0
QA-006435,INT-028135,0.0,1,0,0
QA-006436,INT-044901,0.97,0,0,0
QA-006437,INT-035273,1.0,0,0,0
QA-006438,INT-004178,0.85,0,0,0
QA-006439,INT-041506,0.95,0,0,0
QA-006440,INT-019071,0.0,0,1,0
QA-006441,INT-017482,0.91,0,0,0
QA-006442,INT-043461,0.97,0,0,0
QA-006443,INT-034126,0.0,0,1,0
QA-006444,INT-039057,0.85,0,0,0
QA-006445,INT-031621,0.85,0,0,0
QA-006446,INT-014880,0.88,0,0,0
QA-006447,INT-041435,0.89,0,0,0
QA-006448,INT-013051,0.95,0,0,0
QA-006449,INT-012149,0.0,0,0,1
QA-006450,INT-037458,1.0,0,0,0
QA-006451,INT-005201,0.92,0,0,0
QA-006452,INT-008743,1.0,0,0,0
QA-006453,INT-008875,1.0,0,0,0
QA-006454,INT-031694,0.0,1,0,0
QA-006455,INT-028476,0.94,0,0,0
QA-006456,INT-024055,0.0,1,0,0
QA-006457,INT-038499,0.99,0,0,0
QA-006458,INT-030030,0.9,0,0,0
QA-006459,INT-022137,0.88,0,0,0
QA-006460,INT-005570,1.0,0,0,0
QA-006461,INT-025751,0.0,0,1,0
QA-006462,INT-046810,1.0,0,0,0
QA-006463,INT-025746,1.0,0,0,0
QA-006464,INT-006005,1.0,0,0,0
QA-006465,INT-024412,0.92,0,0,0
QA-006466,INT-029066,1.0,0,0,0
QA-006467,INT-017797,1.0,0,0,0
QA-006468,INT-025142,0.83,0,0,0
QA-006469,INT-025141,0.97,0,0,0
QA-006470,INT-025140,1.0,0,0,0
QA-006471,INT-046605,1.0,0,0,0
QA-006472,INT-039230,0.0,0,1,0
QA-006473,INT-013635,0.98,0,0,0
QA-006474,INT-019215,0.97,0,0,0
QA-006475,INT-042649,0.93,0,0,0
QA-006476,INT-026124,0.9,0,0,0
QA-006477,INT-023154,1.0,0,0,0
QA-006478,INT-010857,1.0,0,0,0
QA-006479,INT-026071,0.96,0,0,0
QA-006480,INT-024262,1.0,0,0,0
QA-006481,INT-015636,0.96,0,0,0
QA-006482,INT-015634,0.0,1,0,0
QA-006483,INT-005857,0.88,0,0,0
QA-006484,INT-027451,0.93,0,0,0
QA-006485,INT-033456,1.0,0,0,0
QA-006486,INT-029162,0.96,0,0,0
QA-006487,INT-012356,0.0,1,0,0
QA-006488,INT-003480,0.99,0,0,0
QA-006489,INT-013446,0.83,0,0,0
QA-006490,INT-041873,0.75,0,0,0
QA-006491,INT-029032,0.87,0,0,0
QA-006492,INT-013448,0.95,0,0,0
QA-006493,INT-001091,0.0,0,0,1
QA-006494,INT-044553,0.96,0,0,0
QA-006495,INT-018697,0.92,0,0,0
QA-006496,INT-035531,1.0,0,0,0
QA-006497,INT-005965,0.87,0,0,0
QA-006498,INT-010671,0.81,0,0,0
QA-006499,INT-004153,1.0,0,0,0
QA-006500,INT-044325,0.0,1,0,0
QA-006501,INT-004152,0.98,0,0,0
QA-006502,INT-010672,0.91,0,0,0
QA-006503,INT-019958,0.95,0,0,0
QA-006504,INT-012872,1.0,0,0,0
QA-006505,INT-001455,0.0,0,1,0
QA-006506,INT-037161,0.0,1,0,0
QA-006507,INT-008836,0.85,0,0,0
QA-006508,INT-011632,1.0,0,0,0
QA-006509,INT-020131,0.91,0,0,0
QA-006510,INT-008967,0.87,0,0,0
QA-006511,INT-020129,0.98,0,0,0
QA-006512,INT-008339,0.97,0,0,0
QA-006513,INT-022544,0.89,0,0,0
QA-006514,INT-012307,0.9,0,0,0
QA-006515,INT-008833,0.9,0,0,0
QA-006516,INT-005276,0.87,0,0,0
QA-006517,INT-045007,0.87,0,0,0
QA-006518,INT-035740,0.92,0,0,0
QA-006519,INT-008438,1.0,0,0,0
QA-006520,INT-030125,0.95,0,0,0
QA-006521,INT-032754,0.96,0,0,0
QA-006522,INT-042724,0.0,0,0,1
QA-006523,INT-036254,0.0,1,0,0
QA-006524,INT-035862,0.89,0,0,0
QA-006525,INT-030260,0.98,0,0,0
QA-006526,INT-028468,0.0,1,0,0
QA-006527,INT-006534,0.89,0,0,0
QA-006528,INT-008437,0.0,1,0,0
QA-006529,INT-009540,0.89,0,0,0
QA-006530,INT-001736,0.99,0,0,0
QA-006531,INT-004613,1.0,0,0,0
QA-006532,INT-025913,0.9,0,0,0
QA-006533,INT-016115,0.96,0,0,0
QA-006534,INT-003728,0.82,0,0,0
QA-006535,INT-004611,1.0,0,0,0
QA-006536,INT-029742,1.0,0,0,0
QA-006537,INT-005046,0.99,0,0,0
QA-006538,INT-007653,0.94,0,0,0
QA-006539,INT-027928,1.0,0,0,0
QA-006540,INT-007651,1.0,0,0,0
QA-006541,INT-038828,0.0,1,0,0
QA-006542,INT-018741,0.92,0,0,0
QA-006543,INT-026504,0.94,0,0,0
QA-006544,INT-019096,0.0,0,0,1
QA-006545,INT-002515,0.98,0,0,0
QA-006546,INT-027926,1.0,0,0,0
QA-006547,INT-043208,0.89,0,0,0
QA-006548,INT-038150,1.0,0,0,0
QA-006549,INT-043207,0.0,0,0,1
QA-006550,INT-020245,0.85,0,0,0
QA-006551,INT-008077,0.0,1,0,0
QA-006552,INT-028549,0.89,0,0,0
QA-006553,INT-022012,0.99,0,0,0
QA-006554,INT-028845,0.98,0,0,0
QA-006555,INT-019868,0.95,0,0,0
QA-006556,INT-008934,0.94,0,0,0
QA-006557,INT-020365,0.91,0,0,0
QA-006558,INT-019875,0.94,0,0,0
QA-006559,INT-029804,0.88,0,0,0
QA-006560,INT-034079,1.0,0,0,0
QA-006561,INT-018466,0.0,1,0,0
QA-006562,INT-038552,1.0,0,0,0
QA-006563,INT-015247,0.92,0,0,0
QA-006564,INT-042644,0.98,0,0,0
QA-006565,INT-037585,0.86,0,0,0
QA-006566,INT-021240,0.9,0,0,0
QA-006567,INT-028916,0.95,0,0,0
QA-006568,INT-030157,1.0,0,0,0
QA-006569,INT-011538,0.88,0,0,0
QA-006570,INT-043946,0.96,0,0,0
QA-006571,INT-021503,0.0,0,1,1
QA-006572,INT-042709,0.89,0,0,0
QA-006573,INT-035064,0.91,0,0,0
QA-006574,INT-041409,0.0,1,0,0
QA-006575,INT-036496,0.97,0,0,0
QA-006576,INT-035224,0.9,0,0,0
QA-006577,INT-044554,0.98,0,0,0
QA-006578,INT-028754,0.0,0,0,1
QA-006579,INT-009104,0.87,0,0,0
QA-006580,INT-021469,0.91,0,0,0
QA-006581,INT-008846,0.0,0,1,0
QA-006582,INT-024517,1.0,0,0,0
QA-006583,INT-016735,1.0,0,0,0
QA-006584,INT-021470,1.0,0,0,0
QA-006585,INT-040443,1.0,0,0,0
QA-006586,INT-042830,0.9,0,0,0
QA-006587,INT-009901,0.87,0,0,0
QA-006588,INT-001680,0.0,0,1,0
QA-006589,INT-030914,0.99,0,0,0
QA-006590,INT-041803,0.97,0,0,0
QA-006591,INT-034487,1.0,0,0,0
QA-006592,INT-012427,0.82,0,0,0
QA-006593,INT-039371,0.86,0,0,0
QA-006594,INT-021465,0.86,0,0,0
QA-006595,INT-045759,0.84,0,0,0
QA-006596,INT-039367,0.93,0,0,0
QA-006597,INT-002877,0.0,1,0,0
QA-006598,INT-020375,1.0,0,0,0
QA-006599,INT-027691,0.0,1,0,0
QA-006600,INT-039370,0.92,0,0,0
QA-006601,INT-018545,1.0,0,0,0
QA-006602,INT-013381,0.91,0,0,0
QA-006603,INT-007654,1.0,0,0,0
QA-006604,INT-014538,0.98,0,0,0
QA-006605,INT-042832,0.95,0,0,0
QA-006606,INT-016319,0.88,0,0,0
QA-006607,INT-027757,0.91,0,0,0
QA-006608,INT-040949,1.0,0,0,0
QA-006609,INT-035648,0.89,0,0,0
QA-006610,INT-035647,0.98,0,0,0
QA-006611,INT-032593,1.0,0,0,0
QA-006612,INT-045874,0.97,0,0,0
QA-006613,INT-046142,0.0,0,1,0
QA-006614,INT-027290,0.91,0,0,0
QA-006615,INT-013501,0.99,0,0,0
QA-006616,INT-043488,0.83,0,0,0
QA-006617,INT-019311,0.89,0,0,0
QA-006618,INT-000433,1.0,0,0,0
QA-006619,INT-023288,0.85,0,0,0
QA-006620,INT-014243,0.0,0,1,0
QA-006621,INT-026468,0.96,0,0,0
QA-006622,INT-014244,1.0,0,0,0
QA-006623,INT-000530,0.99,0,0,0
QA-006624,INT-019314,0.99,0,0,0
QA-006625,INT-025407,0.0,0,1,0
QA-006626,INT-022943,0.99,0,0,0
QA-006627,INT-026471,0.77,0,0,0
QA-006628,INT-044446,0.95,0,0,0
QA-006629,INT-019308,1.0,0,0,0
QA-006630,INT-027120,0.97,0,0,0
QA-006631,INT-012596,0.88,0,0,0
QA-006632,INT-017947,1.0,0,0,0
QA-006633,INT-022597,0.86,0,0,0
QA-006634,INT-012567,0.0,0,1,0
QA-006635,INT-008189,0.97,0,0,0
QA-006636,INT-022285,1.0,0,0,0
QA-006637,INT-014968,0.8,0,0,0
QA-006638,INT-017946,0.93,0,0,0
QA-006639,INT-006528,0.98,0,0,0
QA-006640,INT-012593,0.91,0,0,0
QA-006641,INT-021991,1.0,0,0,0
QA-006642,INT-038107,1.0,0,0,0
QA-006643,INT-038860,0.94,0,0,0
QA-006644,INT-019075,0.99,0,0,0
QA-006645,INT-034646,1.0,0,0,0
QA-006646,INT-034651,1.0,0,0,0
QA-006647,INT-041401,0.87,0,0,0
QA-006648,INT-031619,0.87,0,0,0
QA-006649,INT-007685,0.97,0,0,0
QA-006650,INT-030956,0.0,0,0,1
QA-006651,INT-009465,0.92,0,0,0
QA-006652,INT-038159,0.99,0,0,0
QA-006653,INT-031489,0.0,1,0,0
QA-006654,INT-036998,1.0,0,0,0
QA-006655,INT-011259,0.0,1,0,0
QA-006656,INT-032374,0.91,0,0,0
QA-006657,INT-026939,0.86,0,0,0
QA-006658,INT-031799,0.96,0,0,0
QA-006659,INT-022185,0.93,0,0,0
QA-006660,INT-011364,1.0,0,0,0
QA-006661,INT-043866,0.0,0,1,0
QA-006662,INT-009103,1.0,0,0,0
QA-006663,INT-026577,0.0,1,1,0
QA-006664,INT-018751,0.97,0,0,0
QA-006665,INT-035902,0.0,1,0,0
QA-006666,INT-012522,0.0,1,0,0
QA-006667,INT-002050,0.95,0,0,0
QA-006668,INT-002051,0.86,0,0,0
QA-006669,INT-043535,0.0,1,0,0
QA-006670,INT-002049,1.0,0,0,0
QA-006671,INT-046028,1.0,0,0,0
QA-006672,INT-034313,0.95,0,0,0
QA-006673,INT-037641,1.0,0,0,0
QA-006674,INT-032380,0.9,0,0,0
QA-006675,INT-010518,0.86,0,0,0
QA-006676,INT-007937,1.0,0,0,0
QA-006677,INT-020257,0.96,0,0,0
QA-006678,INT-000242,1.0,0,0,0
QA-006679,INT-023711,1.0,0,0,0
QA-006680,INT-035281,0.83,0,0,0
QA-006681,INT-009998,1.0,0,0,0
QA-006682,INT-003400,1.0,0,0,0
QA-006683,INT-028800,0.93,0,0,0
QA-006684,INT-040581,0.0,1,0,0
QA-006685,INT-017745,0.0,1,0,0
QA-006686,INT-029275,0.97,0,0,0
QA-006687,INT-027196,0.98,0,0,0
QA-006688,INT-042594,1.0,0,0,0
QA-006689,INT-036828,0.95,0,0,0
QA-006690,INT-021363,0.88,0,0,0
QA-006691,INT-020616,0.86,0,0,0
QA-006692,INT-040616,0.0,1,0,0
QA-006693,INT-032628,0.0,0,1,0
QA-006694,INT-020617,0.84,0,0,0
QA-006695,INT-029415,1.0,0,0,0
QA-006696,INT-027018,1.0,0,0,0
QA-006697,INT-021910,0.9,0,0,0
QA-006698,INT-020618,0.95,0,0,0
QA-006699,INT-021254,0.87,0,0,0
QA-006700,INT-021562,0.97,0,0,0
QA-006701,INT-042196,1.0,0,0,0
QA-006702,INT-017978,0.87,0,0,0
QA-006703,INT-027192,1.0,0,0,0
QA-006704,INT-007239,1.0,0,0,0
QA-006705,INT-040373,0.9,0,0,0
QA-006706,INT-043154,0.91,0,0,0
QA-006707,INT-000318,0.0,1,0,0
QA-006708,INT-040983,1.0,0,0,0
QA-006709,INT-028513,0.0,0,1,0
QA-006710,INT-027378,0.93,0,0,0
QA-006711,INT-027377,0.91,0,0,0
QA-006712,INT-030699,0.0,0,1,0
QA-006713,INT-001941,0.0,0,1,0
QA-006714,INT-043136,1.0,0,0,0
QA-006715,INT-001726,0.88,0,0,0
QA-006716,INT-026128,0.96,0,0,0
QA-006717,INT-033816,0.88,0,0,0
QA-006718,INT-000210,0.0,1,0,0
QA-006719,INT-009707,0.98,0,0,0
QA-006720,INT-008220,0.94,0,0,0
QA-006721,INT-008222,0.91,0,0,0
QA-006722,INT-008221,0.85,0,0,0
QA-006723,INT-046775,0.92,0,0,0
QA-006724,INT-014763,0.0,1,0,0
QA-006725,INT-042981,0.97,0,0,0
QA-006726,INT-012751,0.85,0,0,0
QA-006727,INT-038888,1.0,0,0,0
QA-006728,INT-012462,1.0,0,0,0
QA-006729,INT-019914,0.95,0,0,0
QA-006730,INT-011922,0.82,0,0,0
QA-006731,INT-029319,0.0,1,0,0
QA-006732,INT-044087,0.93,0,0,0
QA-006733,INT-019912,0.88,0,0,0
QA-006734,INT-011775,0.0,1,0,0
QA-006735,INT-011774,0.0,1,0,0
QA-006736,INT-001895,1.0,0,0,0
QA-006737,INT-008634,0.9,0,0,0
QA-006738,INT-001574,0.85,0,0,0
QA-006739,INT-020669,1.0,0,0,0
QA-006740,INT-001386,1.0,0,0,0
QA-006741,INT-044149,0.99,0,0,0
QA-006742,INT-040466,0.92,0,0,0
QA-006743,INT-008253,0.95,0,0,0
QA-006744,INT-001572,1.0,0,0,0
QA-006745,INT-036468,1.0,0,0,0
QA-006746,INT-008250,1.0,0,0,0
QA-006747,INT-020084,1.0,0,0,0
QA-006748,INT-000738,0.95,0,0,0
QA-006749,INT-006182,1.0,0,0,0
QA-006750,INT-035060,0.0,1,0,0
QA-006751,INT-005079,0.91,0,0,0
QA-006752,INT-026816,0.89,0,0,0
QA-006753,INT-017458,0.82,0,0,0
QA-006754,INT-029005,1.0,0,0,0
QA-006755,INT-028036,0.94,0,0,0
QA-006756,INT-030999,0.93,0,0,0
QA-006757,INT-044237,1.0,0,0,0
QA-006758,INT-001335,1.0,0,0,0
QA-006759,INT-021165,0.93,0,0,0
QA-006760,INT-044599,0.85,0,0,0
QA-006761,INT-038809,1.0,0,0,0
QA-006762,INT-021640,0.93,0,0,0
QA-006763,INT-021121,0.83,0,0,0
QA-006764,INT-031623,0.0,1,0,0
QA-006765,INT-042456,0.93,0,0,0
QA-006766,INT-046344,0.98,0,0,0
QA-006767,INT-016151,0.0,1,0,0
QA-006768,INT-044908,1.0,0,0,0
QA-006769,INT-016153,0.97,0,0,0
QA-006770,INT-045334,0.96,0,0,0
QA-006771,INT-016150,1.0,0,0,0
QA-006772,INT-016152,0.0,1,0,1
QA-006773,INT-023028,0.84,0,0,0
QA-006774,INT-040797,0.89,0,0,0
QA-006775,INT-026365,0.0,0,1,0
QA-006776,INT-046700,0.99,0,0,0
QA-006777,INT-031498,0.95,0,0,0
QA-006778,INT-028507,0.93,0,0,0
QA-006779,INT-007968,0.0,0,0,1
QA-006780,INT-037622,1.0,0,0,0
QA-006781,INT-028506,0.88,0,0,0
QA-006782,INT-027792,0.99,0,0,0
QA-006783,INT-027312,1.0,0,0,0
QA-006784,INT-007969,0.81,0,0,0
QA-006785,INT-030950,1.0,0,0,0
QA-006786,INT-035021,0.94,0,0,0
QA-006787,INT-006813,0.99,0,0,0
QA-006788,INT-011963,0.89,0,0,0
QA-006789,INT-037623,1.0,0,0,0
QA-006790,INT-038267,1.0,0,0,0
QA-006791,INT-036463,0.8,0,0,0
QA-006792,INT-014641,0.0,0,1,0
QA-006793,INT-031204,1.0,0,0,0
QA-006794,INT-038512,0.97,0,0,0
QA-006795,INT-038299,1.0,0,0,0
QA-006796,INT-006880,0.94,0,0,0
QA-006797,INT-010016,0.0,0,1,0
QA-006798,INT-013891,0.93,0,0,0
QA-006799,INT-006878,0.92,0,0,0
QA-006800,INT-005673,1.0,0,0,0
QA-006801,INT-028458,0.83,0,0,0
QA-006802,INT-008385,0.89,0,0,0
QA-006803,INT-045436,0.0,0,0,1
QA-006804,INT-030772,0.96,0,0,0
QA-006805,INT-041286,1.0,0,0,0
QA-006806,INT-020860,0.92,0,0,0
QA-006807,INT-024487,0.86,0,0,0
QA-006808,INT-000722,0.92,0,0,0
QA-006809,INT-043033,1.0,0,0,0
QA-006810,INT-034864,1.0,0,0,0
QA-006811,INT-026847,0.9,0,0,0
QA-006812,INT-008386,0.93,0,0,0
QA-006813,INT-033791,1.0,0,0,0
QA-006814,INT-006876,0.92,0,0,0
QA-006815,INT-020861,0.97,0,0,0
QA-006816,INT-033624,0.88,0,0,0
QA-006817,INT-003514,0.87,0,0,0
QA-006818,INT-033626,0.83,0,0,0
QA-006819,INT-033468,0.0,1,0,0
QA-006820,INT-028408,0.92,0,0,0
QA-006821,INT-023136,0.93,0,0,0
QA-006822,INT-037834,1.0,0,0,0
QA-006823,INT-009404,0.94,0,0,0
QA-006824,INT-030612,0.87,0,0,0
QA-006825,INT-001638,0.0,1,0,0
QA-006826,INT-036143,1.0,0,0,0
QA-006827,INT-042544,1.0,0,0,0
QA-006828,INT-015571,1.0,0,0,0
QA-006829,INT-015997,0.0,1,0,0
QA-006830,INT-043371,0.94,0,0,0
QA-006831,INT-007111,0.9,0,0,0
QA-006832,INT-007220,0.99,0,0,0
QA-006833,INT-044963,0.93,0,0,0
QA-006834,INT-005496,0.97,0,0,0
QA-006835,INT-018730,1.0,0,0,0
QA-006836,INT-011089,0.97,0,0,0
QA-006837,INT-037745,0.0,0,0,1
QA-006838,INT-039025,0.89,0,0,0
QA-006839,INT-044964,0.0,1,0,0
QA-006840,INT-022871,0.0,0,1,0
QA-006841,INT-023004,0.96,0,0,0
QA-006842,INT-029192,0.96,0,0,0
QA-006843,INT-007700,0.93,0,0,0
QA-006844,INT-041519,0.8,0,0,0
QA-006845,INT-015573,1.0,0,0,0
