ticket_id,origin,symptom_cat,symptom,status,product,ticket_owner,language,fcr,escalated,ticket_created,ticket_closed,last_interaction_time,resolution_after_last_interaction_hours,lifecycle_hours
TKT-24179,phone,complaint,product complaint,closed,speaker_40wt,5,german,0,0,2025-01-03 18:52:29,2025-01-06 00:38:42.600,2025-01-03 20:38:42.600,52.0,53.77044444444444
TKT-24180,chat,logistics,status of the order,closed,eardrop_headphones,6,german,0,0,2025-08-02 05:58:44,2025-08-03 20:21:11.400,2025-08-02 09:51:11.400,34.5,38.37427777777778
TKT-24181,email,troubleshooting,power supply,closed,turntable,12,english,1,0,2023-10-17 19:38:02,2023-10-19 18:39:18.200,2023-10-18 09:39:18.200,33.0,47.02116666666667
TKT-24182,phone,troubleshooting,power supply,closed,eardrop_headphones,7,english,0,0,2024-09-14 01:30:06,2024-09-16 22:18:47.200,2024-09-14 18:18:47.200,52.0,68.81144444444445
TKT-24183,phone,logistics,status of the order,closed,on-ear_headphones,2,german,1,0,2024-12-26 21:32:35,2024-12-28 16:54:08.400,2024-12-26 10:24:08.400,54.5,43.35927777777778
TKT-24184,phone,logistics,lost package,closed,eardrop_headphones,1,french,0,0,2024-10-08 04:19:31,2024-10-10 18:41:56.000,2024-10-08 10:41:56.000,56.0,62.37361111111111
TKT-24185,chat,product,product consulting / information,closed,speaker_20wt,9,english,1,0,2024-12-11 17:43:29,2024-12-12 01:57:11.200,2024-12-11 09:27:11.200,16.5,8.228388888888889
TKT-24186,chat,troubleshooting,power supply,closed,speaker_40wt,12,french,1,0,2024-10-12 15:02:08,2024-10-14 10:56:47.800,2024-10-12 09:56:47.800,49.0,43.91105555555555
TKT-24187,email,logistics,status of the order,closed,on-ear_headphones,2,english,1,0,2025-07-11 01:34:13,2025-07-13 15:04:44.400,2025-07-11 19:34:44.400,43.5,61.50872222222222
TKT-24188,email,troubleshooting,bluetooth connection,closed,on-ear_headphones,11,german,1,0,2024-08-02 15:02:39,2024-08-04 08:10:52.600,2024-08-02 09:40:52.600,46.5,41.13711111111111
TKT-24189,phone,rma,replacement,closed,eardrop_headphones,8,german,0,0,2024-10-30 18:57:41,2024-11-01 14:49:08.600,2024-10-30 20:49:08.600,42.0,43.85766666666667
TKT-24190,email,rma,replacement,closed,on-ear_headphones,10,english,1,0,2024-01-23 13:01:20,2024-01-26 12:28:28.400,2024-01-23 09:58:28.400,74.5,71.45233333333333
TKT-24191,chat,troubleshooting,power supply,closed,speaker_40wt,9,french,1,0,2024-01-18 01:28:50,2024-01-20 10:36:50.400,2024-01-18 10:36:50.400,48.0,57.13344444444444
TKT-24192,phone,rma,return,closed,turntable,2,english,0,1,2025-06-06 02:49:53,2025-06-10 05:46:04.200,2025-06-06 20:46:04.200,81.0,98.93644444444445
TKT-24193,phone,logistics,lost package,open,on-ear_headphones,3,english,1,0,2025-01-06 17:23:20,,,,
TKT-24194,phone,troubleshooting,power supply,closed,eardrop_headphones,5,english,1,0,2024-07-05 15:25:50,2024-07-08 00:04:15.800,2024-07-05 20:04:15.800,52.0,56.640499999999996
TKT-24195,email,finance,payment details,closed,speaker_40wt,6,german,0,0,2024-03-25 13:46:33,2024-03-27 20:40:26.200,2024-03-25 19:40:26.200,49.0,54.89811111111111
TKT-24196,phone,finance,payment details,closed,turntable,7,english,0,0,2024-01-03 10:08:25,2024-01-05 09:20:33.600,2024-01-03 18:50:33.600,38.5,47.20238888888889
TKT-24197,email,product,product consulting / information,open,amplifier,11,german,1,0,2024-03-09 04:42:30,,,,
TKT-24198,phone,rma,replacement,closed,speaker_flagship,9,german,1,0,2024-07-18 14:25:42,2024-07-19 17:37:19.800,2024-07-18 19:37:19.800,22.0,27.193833333333334
TKT-24199,phone,product,product consulting / information,closed,eardrop_headphones,4,german,1,0,2025-02-07 10:17:30,2025-02-08 22:07:12.600,2025-02-07 19:07:12.600,27.0,35.8285
TKT-24200,chat,rma,replacement,closed,on-ear_headphones,6,english,0,0,2024-03-16 06:10:55,2024-03-17 16:45:03.000,2024-03-16 09:45:03.000,31.0,34.568888888888885
TKT-24201,chat,complaint,product complaint,closed,on-ear_headphones,2,english,0,0,2025-04-05 17:36:46,2025-04-08 13:01:26.000,2025-04-05 19:01:26.000,66.0,67.41111111111111
TKT-24202,chat,finance,unsuccessful payment,closed,amplifier,3,english,0,1,2024-03-11 21:44:13,2024-03-15 21:10:48.000,2024-03-12 21:10:48.000,72.0,95.44305555555556
TKT-24203,phone,product,product consulting / information,closed,eardrop_headphones,3,german,1,0,2024-09-02 23:37:20,2024-09-04 04:51:27.400,2024-09-03 09:21:27.400,19.5,29.235388888888888
TKT-24204,chat,finance,payment details,closed,speaker_20wt,12,english,0,0,2024-07-23 06:53:06,2024-07-25 21:27:18.800,2024-07-23 20:57:18.800,48.5,62.57022222222222
TKT-24205,email,rma,replacement,closed,eardrop_headphones,6,english,0,0,2024-07-04 07:19:44,2024-07-08 13:58:49.200,2024-07-04 20:28:49.200,89.5,102.65144444444445
TKT-24206,phone,logistics,status of the order,closed,amplifier,1,french,0,0,2025-04-23 22:28:09,2025-04-26 15:45:31.800,2025-04-24 10:45:31.800,53.0,65.28966666666666
TKT-24207,phone,logistics,status of the order,closed,speaker_flagship,3,german,1,0,2024-04-19 09:22:21,2024-04-22 06:56:31.000,2024-04-19 10:56:31.000,68.0,69.56944444444444
TKT-24208,email,rma,replacement,closed,speaker_20wt,2,german,0,0,2024-09-28 07:28:33,2024-10-02 17:07:52.800,2024-09-28 09:37:52.800,103.5,105.6555
TKT-24209,phone,troubleshooting,power supply,closed,on-ear_headphones,4,english,0,0,2024-08-12 09:34:13,2024-08-14 13:20:48.400,2024-08-12 09:20:48.400,52.0,51.7765
TKT-24210,email,logistics,lost package,closed,on-ear_headphones,2,english,0,0,2025-07-28 13:16:32,2025-07-30 12:40:21.000,2025-07-28 09:40:21.000,51.0,47.39694444444444
TKT-24211,chat,troubleshooting,power supply,closed,speaker_20wt,1,german,0,0,2025-01-01 03:00:06,2025-01-02 08:34:04.200,2025-01-01 10:04:04.200,22.5,29.566166666666668
TKT-24212,email,rma,replacement,closed,eardrop_headphones,5,french,0,0,2025-05-13 16:00:49,2025-05-16 21:09:25.600,2025-05-13 20:09:25.600,73.0,77.14349999999999
TKT-24213,email,logistics,status of the order,closed,eardrop_headphones,3,english,0,0,2025-04-24 03:31:29,2025-04-26 05:58:48.000,2025-04-24 19:28:48.000,34.5,50.45527777777778
TKT-24214,chat,logistics,lost package,closed,on-ear_headphones,11,french,0,0,2025-05-23 20:40:36,2025-05-26 16:40:19.600,2025-05-24 20:10:19.600,44.5,67.99544444444444
TKT-24215,email,finance,unsuccessful payment,closed,speaker_20wt,8,english,0,0,2023-12-04 05:47:55,2023-12-07 16:19:18.200,2023-12-04 19:19:18.200,69.0,82.52311111111112
TKT-24216,chat,troubleshooting,power supply,closed,eardrop_headphones,12,english,1,0,2024-07-02 07:41:11,2024-07-04 07:25:57.200,2024-07-02 11:25:57.200,44.0,47.74616666666667
TKT-24217,email,rma,replacement,closed,on-ear_headphones,9,french,0,0,2024-08-05 07:19:27,2024-08-08 11:15:43.200,2024-08-05 09:15:43.200,74.0,75.93783333333333
TKT-24218,email,rma,return,closed,turntable,2,german,0,0,2024-04-01 08:59:46,2024-04-02 13:31:50.600,2024-04-01 20:01:50.600,17.5,28.53461111111111
TKT-24219,email,finance,payment details,closed,turntable,10,french,0,1,2025-01-21 03:55:56,2025-01-23 18:52:43.200,2025-01-21 19:52:43.200,47.0,62.946444444444445
TKT-24220,email,troubleshooting,power supply,closed,on-ear_headphones,3,english,1,0,2024-05-23 11:05:46,2024-05-25 00:03:21.200,2024-05-23 11:03:21.200,37.0,36.95977777777778
TKT-24221,phone,rma,return,open,speaker_20wt,2,french,0,0,2024-08-29 05:26:39,,,,
TKT-24222,phone,product,product consulting / information,closed,eardrop_headphones,6,german,1,0,2024-12-28 04:21:31,2024-12-29 13:42:09.600,2024-12-28 09:42:09.600,28.0,33.344055555555556
TKT-24223,phone,logistics,status of the order,open,amplifier,5,english,0,0,2024-03-12 13:36:32,,,,
TKT-24224,email,product,product consulting / information,closed,speaker_40wt,4,english,1,0,2024-08-14 08:18:46,2024-08-15 19:00:35.600,2024-08-14 20:00:35.600,23.0,34.69711111111111
TKT-24225,chat,troubleshooting,power supply,closed,on-ear_headphones,5,english,1,0,2025-03-29 07:04:19,2025-03-30 09:59:43.600,2025-03-29 09:29:43.600,24.5,26.9235
TKT-24226,email,troubleshooting,bluetooth connection,closed,on-ear_headphones,6,german,0,0,2024-09-12 22:06:14,2024-09-14 13:34:00.000,2024-09-13 09:34:00.000,28.0,39.46277777777778
TKT-24227,phone,troubleshooting,bluetooth connection,closed,eardrop_headphones,6,german,1,0,2024-06-15 06:45:37,2024-06-17 11:26:05.800,2024-06-15 20:26:05.800,39.0,52.67466666666667
TKT-24228,chat,logistics,status of the order,closed,speaker_40wt,10,english,1,0,2024-05-14 20:27:54,2024-05-17 18:35:52.400,2024-05-15 21:35:52.400,45.0,70.13288888888889
TKT-24229,email,rma,replacement,closed,eardrop_headphones,6,english,0,0,2025-08-07 03:35:41,2025-08-12 07:44:08.800,2025-08-07 19:44:08.800,108.0,124.14105555555555
TKT-24230,phone,product,product consulting / information,open,speaker_20wt,5,english,1,0,2025-05-26 07:28:24,,,,
TKT-24231,chat,complaint,service complaint,closed,amplifier,6,english,0,0,2024-01-16 01:53:21,2024-01-19 05:39:56.000,2024-01-16 09:39:56.000,68.0,75.77638888888889
TKT-24232,phone,finance,payment details,open,on-ear_headphones,8,english,0,0,2024-12-07 14:14:01,,,,
TKT-24233,chat,finance,unsuccessful payment,closed,eardrop_headphones,1,german,0,0,2024-12-27 10:35:21,2024-12-30 04:49:28.400,2024-12-27 19:19:28.400,57.5,66.23538888888889
TKT-24234,phone,finance,unsuccessful payment,closed,speaker_40wt,12,english,0,0,2025-04-15 06:54:27,2025-04-17 14:49:30.800,2025-04-15 20:19:30.800,42.5,55.91772222222222
TKT-24235,chat,product,product consulting / information,closed,turntable,4,english,1,0,2025-08-06 21:16:54,2025-08-07 19:52:44.600,2025-08-06 20:52:44.600,23.0,22.59738888888889
TKT-24236,chat,troubleshooting,firmware,closed,eardrop_headphones,10,english,0,0,2024-11-14 22:17:34,2024-11-16 22:32:01.800,2024-11-15 19:32:01.800,27.0,48.241055555555555
TKT-24237,email,complaint,product complaint,closed,speaker_40wt,11,german,0,0,2024-08-02 03:29:15,2024-08-03 22:34:54.000,2024-08-02 10:34:54.000,36.0,43.094166666666666
TKT-24238,chat,troubleshooting,firmware,closed,amplifier,2,english,0,0,2024-09-06 17:50:34,2024-09-08 09:22:42.200,2024-09-06 20:22:42.200,37.0,39.535611111111116
TKT-24239,chat,logistics,status of the order,closed,on-ear_headphones,3,german,1,0,2024-06-20 11:36:47,2024-06-21 23:29:08.400,2024-06-20 09:59:08.400,37.5,35.87261111111111
TKT-24240,phone,rma,replacement,new,on-ear_headphones,3,english,1,0,2024-04-29 14:38:48,,,,
TKT-24241,email,troubleshooting,power supply,closed,eardrop_headphones,1,english,1,0,2023-10-26 17:49:13,2023-10-27 13:54:14.000,2023-10-26 09:24:14.000,28.5,20.08361111111111
TKT-24242,chat,finance,payment details,closed,eardrop_headphones,12,english,0,0,2024-04-24 23:07:20,2024-04-27 19:08:34.400,2024-04-25 20:08:34.400,47.0,68.02066666666667
TKT-24243,chat,troubleshooting,power supply,closed,eardrop_headphones,12,german,1,0,2024-12-16 04:13:48,2024-12-18 02:21:30.600,2024-12-16 09:21:30.600,41.0,46.1285
TKT-24244,phone,rma,replacement,closed,on-ear_headphones,5,english,0,0,2024-10-30 22:38:51,2024-11-04 09:32:41.000,2024-10-31 20:32:41.000,85.0,106.89722222222223
TKT-24245,chat,troubleshooting,firmware,closed,amplifier,12,english,1,0,2024-05-30 04:15:14,2024-06-01 21:26:59.200,2024-05-30 19:26:59.200,50.0,65.19588888888889
TKT-24246,chat,troubleshooting,power supply,closed,amplifier,8,english,1,0,2025-06-17 06:48:19,2025-06-18 10:45:27.800,2025-06-17 08:15:27.800,26.5,27.952444444444446
TKT-24247,email,troubleshooting,bluetooth connection,closed,eardrop_headphones,1,german,1,0,2025-05-17 09:45:04,2025-05-19 12:58:16.000,2025-05-17 19:28:16.000,41.5,51.22
TKT-24248,phone,rma,replacement,closed,turntable,12,english,0,0,2024-09-19 13:05:08,2024-09-23 11:18:35.200,2024-09-19 20:18:35.200,87.0,94.22422222222222
TKT-24249,chat,logistics,lost package,closed,eardrop_headphones,6,english,0,0,2024-02-01 17:49:30,2024-02-04 14:30:20.200,2024-02-01 18:30:20.200,68.0,68.68061111111112
TKT-24250,chat,troubleshooting,bluetooth connection,closed,on-ear_headphones,12,english,0,0,2024-09-14 19:54:05,2024-09-16 13:54:37.200,2024-09-14 20:24:37.200,41.5,42.008944444444445
TKT-24251,email,rma,replacement,closed,amplifier,11,german,0,1,2024-12-26 18:14:28,2024-12-27 20:11:39.800,2024-12-26 10:11:39.800,34.0,25.953277777777778
TKT-24252,phone,rma,replacement,closed,on-ear_headphones,2,french,0,0,2025-08-07 22:41:32,2025-08-13 01:53:43.800,2025-08-08 09:23:43.800,112.5,123.20327777777777
TKT-24253,phone,troubleshooting,power supply,closed,on-ear_headphones,4,german,1,0,2024-11-26 18:28:07,2024-11-27 09:50:17.800,2024-11-26 08:50:17.800,25.0,15.369666666666667
TKT-24254,email,logistics,lost package,closed,amplifier,7,german,1,0,2024-02-12 21:57:48,2024-02-14 18:10:09.000,2024-02-12 09:40:09.000,56.5,44.20583333333333
TKT-24255,phone,logistics,lost package,closed,on-ear_headphones,6,german,0,0,2024-07-05 15:42:01,2024-07-06 16:01:09.200,2024-07-05 10:01:09.200,30.0,24.318944444444444
TKT-24256,chat,product,product consulting / information,open,eardrop_headphones,11,german,1,0,2024-11-26 22:46:01,,,,
TKT-24257,phone,complaint,product complaint,closed,eardrop_headphones,8,german,0,0,2024-04-18 12:23:26,2024-04-21 15:44:13.400,2024-04-18 19:44:13.400,68.0,75.3465
TKT-24258,chat,product,product consulting / information,closed,eardrop_headphones,4,english,1,0,2023-11-29 23:12:19,2023-12-01 10:04:09.800,2023-11-30 20:04:09.800,14.0,34.864111111111114
TKT-24259,chat,logistics,lost package,closed,eardrop_headphones,9,german,1,0,2024-05-06 20:18:17,2024-05-08 22:38:09.600,2024-05-06 09:08:09.600,61.5,50.33127777777778
TKT-24260,phone,rma,replacement,closed,eardrop_headphones,7,english,0,0,2023-09-22 02:48:37,2023-09-24 03:48:04.600,2023-09-22 19:18:04.600,32.5,48.991
TKT-24261,phone,troubleshooting,bluetooth connection,closed,on-ear_headphones,4,english,1,0,2024-09-13 10:15:50,2024-09-15 02:50:47.000,2024-09-13 10:50:47.000,40.0,40.5825
TKT-24262,email,rma,replacement,closed,on-ear_headphones,5,german,0,1,2025-07-30 06:37:13,2025-07-31 05:34:04.200,2025-07-30 21:34:04.200,8.0,22.947555555555553
TKT-24263,email,troubleshooting,power supply,closed,eardrop_headphones,5,english,0,1,2025-04-22 15:24:20,2025-04-24 14:10:20.000,2025-04-22 10:10:20.000,52.0,46.766666666666666
TKT-24264,email,finance,payment details,closed,amplifier,7,french,0,0,2025-02-12 05:45:44,2025-02-15 01:37:39.200,2025-02-12 20:07:39.200,53.5,67.86533333333334
TKT-24265,email,rma,replacement,closed,speaker_20wt,7,english,0,0,2023-09-25 02:26:21,2023-09-27 12:53:07.600,2023-09-25 09:53:07.600,51.0,58.44627777777778
TKT-24266,email,troubleshooting,power supply,closed,eardrop_headphones,3,french,1,0,2024-04-18 13:34:54,2024-04-20 07:26:25.400,2024-04-18 08:56:25.400,46.5,41.85872222222222
TKT-24267,email,troubleshooting,sound resolution,closed,speaker_20wt,3,german,0,0,2024-12-14 23:56:13,2024-12-17 18:11:41.400,2024-12-15 21:11:41.400,45.0,66.25788888888889
TKT-24268,phone,finance,payment details,closed,eardrop_headphones,8,german,0,0,2025-07-30 01:40:11,2025-08-01 11:16:54.800,2025-07-30 19:46:54.800,39.5,57.61216666666667
TKT-24269,phone,rma,replacement,closed,on-ear_headphones,10,french,0,0,2025-06-16 08:22:13,2025-06-20 09:24:00.000,2025-06-16 19:24:00.000,86.0,97.02972222222222
TKT-24270,chat,troubleshooting,power supply,closed,turntable,10,french,0,0,2025-06-03 11:01:13,2025-06-05 21:18:25.800,2025-06-03 21:18:25.800,48.0,58.28688888888889
TKT-24271,chat,product,product consulting / information,closed,speaker_20wt,4,german,1,0,2025-08-13 16:07:47,2025-08-15 05:30:49.400,2025-08-13 21:00:49.400,32.5,37.384
TKT-24272,phone,product,product consulting / information,closed,speaker_40wt,3,french,1,0,2023-10-24 13:36:27,2023-10-25 06:30:37.800,2023-10-24 11:00:37.800,19.5,16.903000000000002
TKT-24273,chat,troubleshooting,bluetooth connection,closed,speaker_20wt,1,german,1,0,2024-05-24 14:19:32,2024-05-25 20:32:14.800,2024-05-24 10:02:14.800,34.5,30.21188888888889
TKT-24274,phone,finance,payment details,closed,turntable,11,german,0,0,2023-11-15 07:48:14,2023-11-17 04:46:36.400,2023-11-15 19:16:36.400,33.5,44.97288888888889
TKT-24275,chat,rma,replacement,closed,eardrop_headphones,6,german,0,1,2024-09-06 22:06:56,2024-09-11 14:03:13.000,2024-09-07 20:33:13.000,89.5,111.93805555555555
TKT-24276,email,troubleshooting,power supply,closed,turntable,3,french,0,0,2025-04-03 09:37:19,2025-04-05 05:38:56.400,2025-04-03 20:08:56.400,33.5,44.027055555555556
TKT-24277,chat,finance,payment details,open,on-ear_headphones,7,french,0,0,2024-08-22 17:17:03,,,,
TKT-24278,chat,troubleshooting,bluetooth connection,open,speaker_20wt,7,german,0,0,2024-12-02 02:35:08,,,,
TKT-24279,phone,rma,replacement,closed,turntable,4,german,0,0,2023-12-29 11:38:49,2024-01-01 12:34:19.400,2023-12-29 22:04:19.400,62.5,72.92511111111112
TKT-24280,email,rma,return,open,speaker_40wt,2,english,0,0,2025-03-19 13:38:13,,,,
TKT-24281,chat,troubleshooting,power supply,closed,turntable,8,german,1,0,2024-08-01 08:38:56,2024-08-02 22:02:38.800,2024-08-01 09:02:38.800,37.0,37.395222222222216
TKT-24282,chat,complaint,product complaint,open,speaker_20wt,3,english,0,1,2025-04-01 11:17:20,,,,
TKT-24283,phone,troubleshooting,power supply,closed,turntable,11,french,1,0,2024-05-10 21:34:58,2024-05-13 12:25:53.000,2024-05-11 19:55:53.000,40.5,62.84861111111111
TKT-24284,email,logistics,status of the order,closed,eardrop_headphones,2,french,0,0,2024-05-18 15:06:49,2024-05-21 05:32:14.400,2024-05-18 09:32:14.400,68.0,62.42372222222222
TKT-24285,phone,logistics,status of the order,closed,on-ear_headphones,8,french,1,0,2024-10-02 11:09:34,2024-10-03 13:34:13.200,2024-10-02 08:04:13.200,29.5,26.410888888888888
TKT-24286,chat,troubleshooting,firmware,closed,amplifier,6,english,1,0,2024-10-03 20:48:46,2024-10-06 14:03:00.800,2024-10-04 10:03:00.800,52.0,65.23744444444444
TKT-24287,chat,troubleshooting,sound resolution,closed,speaker_40wt,12,french,0,0,2024-07-29 08:44:21,2024-07-30 22:26:13.400,2024-07-29 09:26:13.400,37.0,37.69788888888889
TKT-24288,email,rma,replacement,closed,on-ear_headphones,11,english,0,0,2025-01-09 21:02:10,2025-01-12 09:39:04.600,2025-01-10 20:39:04.600,37.0,60.61516666666667
TKT-24289,email,rma,return,closed,on-ear_headphones,2,german,0,1,2025-01-24 13:36:30,2025-01-30 08:41:51.200,2025-01-24 20:41:51.200,132.0,139.08922222222222
TKT-24290,phone,product,product consulting / information,closed,speaker_40wt,6,english,1,0,2023-12-26 17:20:38,2023-12-27 20:00:12.200,2023-12-26 10:00:12.200,34.0,26.659499999999998
TKT-24291,chat,rma,return,closed,speaker_40wt,6,french,0,1,2023-11-22 12:45:46,2023-11-26 13:34:38.000,2023-11-22 19:34:38.000,90.0,96.81444444444445
TKT-24292,chat,logistics,status of the order,closed,speaker_20wt,10,english,1,0,2025-05-19 01:29:56,2025-05-21 14:25:31.600,2025-05-19 18:25:31.600,44.0,60.92655555555556
TKT-24293,phone,rma,return,closed,speaker_20wt,6,german,0,0,2025-01-24 06:02:13,2025-01-28 15:56:26.800,2025-01-24 20:56:26.800,91.0,105.90383333333332
TKT-24294,email,product,product consulting / information,open,eardrop_headphones,3,german,1,0,2024-02-15 00:12:25,,,,
TKT-24295,chat,rma,return,closed,on-ear_headphones,2,german,0,0,2025-01-22 01:02:35,2025-01-27 16:03:22.800,2025-01-22 20:03:22.800,116.0,135.01327777777777
TKT-24296,chat,logistics,status of the order,new,amplifier,10,english,1,0,2024-04-30 01:10:11,,,,
TKT-24297,phone,troubleshooting,sound resolution,closed,on-ear_headphones,9,english,1,0,2025-03-19 08:19:13,2025-03-20 23:20:54.200,2025-03-19 20:20:54.200,27.0,39.028111111111116
TKT-24298,chat,rma,replacement,open,speaker_20wt,6,german,0,0,2025-06-11 05:24:47,,,,
TKT-24299,email,complaint,product complaint,closed,eardrop_headphones,11,english,0,0,2024-04-01 16:53:18,2024-04-04 06:43:21.400,2024-04-01 10:43:21.400,68.0,61.83427777777778
TKT-24300,email,finance,payment details,closed,on-ear_headphones,11,english,0,0,2025-08-06 22:06:42,2025-08-09 18:42:40.000,2025-08-07 20:42:40.000,46.0,68.59944444444444
